date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-10-22,SKU163,82,2,12,69
2024-10-22,SKU164,251,49,10,62
2024-10-22,SKU165,205,67,19,38
2024-10-22,SKU166,106,84,16,25
2024-10-22,SKU167,276,92,17,62
2024-10-22,SKU168,262,83,14,28
2024-10-22,SKU169,158,48,18,37
2024-10-22,SKU170,229,62,11,60
2024-10-22,SKU171,37,70,12,59
2024-10-22,SKU172,221,40,19,63
2024-10-22,SKU173,214,34,18,76
2024-10-22,SKU174,189,66,3,22
2024-10-22,SKU175,102,48,13,78
2024-10-22,SKU176,242,89,20,38
2024-10-22,SKU177,45,10,4,23
2024-10-22,SKU178,210,46,19,28
2024-10-22,SKU179,140,81,19,43
2024-10-22,SKU180,72,55,9,79
2024-10-22,SKU181,296,41,7,45
2024-10-22,SKU182,66,73,9,50
2024-10-22,SKU183,40,81,13,47
2024-10-22,SKU184,221,97,5,56
2024-10-22,SKU185,196,3,4,53
2024-10-22,SKU186,63,13,14,38
2024-10-22,SKU187,90,64,13,32
2024-10-22,SKU188,21,81,15,40
2024-10-22,SKU189,217,41,4,40
2024-10-22,SKU190,212,63,5,76
2024-10-22,SKU191,220,71,13,20
2024-10-22,SKU192,179,10,11,56
2024-10-22,SKU193,111,67,17,45
2024-10-22,SKU194,64,0,11,45
2024-10-22,SKU195,165,13,15,35
2024-10-22,SKU196,199,16,12,22
2024-10-22,SKU197,180,43,11,37
2024-10-22,SKU198,256,23,4,59
2024-10-22,SKU199,286,10,3,77
2024-10-22,SKU200,103,30,21,50
2024-11-01,SKU001,157,57,12,40
2024-11-01,SKU002,41,92,16,56
2024-11-01,SKU003,291,74,6,22
2024-11-01,SKU004,185,33,14,74
2024-11-01,SKU005,181,18,19,70
2024-11-01,SKU006,280,46,21,29
2024-11-01,SKU007,31,45,14,51
2024-11-01,SKU008,40,45,19,24
2024-11-01,SKU009,94,12,6,34
2024-11-01,SKU010,256,33,17,59
2024-11-01,SKU011,172,13,9,48
2024-11-01,SKU012,131,99,5,79
2024-11-01,SKU013,155,47,3,26
2024-11-01,SKU014,67,52,7,71
2024-11-01,SKU015,106,9,8,44
2024-11-01,SKU016,42,82,5,36
2024-11-01,SKU017,261,13,20,37
2024-11-01,SKU018,158,54,5,27
2024-11-01,SKU019,279,54,5,73
2024-11-01,SKU020,210,46,21,38
2024-11-01,SKU021,22,77,14,57
2024-11-01,SKU022,290,99,17,44
2024-11-01,SKU023,46,86,18,33
2024-11-01,SKU024,296,23,16,33
2024-11-01,SKU025,150,0,5,46
2024-11-01,SKU026,289,33,15,80
2024-11-01,SKU027,191,63,19,77
2024-11-01,SKU028,142,52,15,54
2024-11-01,SKU029,288,93,7,24
2024-11-01,SKU030,236,88,9,22
2024-11-01,SKU031,92,38,8,24
2024-11-01,SKU032,202,47,14,37
2024-11-01,SKU033,277,51,17,59
2024-11-01,SKU034,52,12,15,43
2024-11-01,SKU035,101,89,18,77
2024-11-01,SKU036,200,39,10,29
2024-11-01,SKU037,267,31,17,35
2024-11-01,SKU038,111,71,17,69
2024-11-01,SKU039,74,0,7,58
2024-11-01,SKU040,272,23,8,57
2024-11-01,SKU041,70,27,6,42
2024-11-01,SKU042,126,0,21,56
2024-11-01,SKU043,167,92,10,58
2024-11-01,SKU044,239,78,8,26
2024-11-01,SKU045,93,30,10,23
2024-11-01,SKU046,135,46,6,73
2024-11-01,SKU047,276,32,9,56
2024-11-01,SKU048,80,51,9,54
2024-11-01,SKU049,28,70,8,32
2024-11-01,SKU050,52,87,6,30
2024-11-01,SKU051,138,19,10,79
2024-11-01,SKU052,51,3,20,25
2024-11-01,SKU053,179,11,16,56
2024-11-01,SKU054,280,58,19,62
2024-11-01,SKU055,74,67,12,42
2024-11-01,SKU056,191,48,17,29
2024-11-01,SKU057,296,89,21,46
2024-11-01,SKU058,273,84,9,20
2024-11-01,SKU059,298,60,16,69
2024-11-01,SKU060,112,22,17,79
2024-11-01,SKU061,282,83,4,44
2024-11-01,SKU062,262,50,7,55
2024-11-01,SKU063,231,94,5,70
2024-11-01,SKU064,74,18,8,58
2024-11-01,SKU065,87,13,21,31
2024-11-01,SKU066,232,73,11,76
2024-11-01,SKU067,204,44,5,42
2024-11-01,SKU068,243,66,20,66
2024-11-01,SKU069,48,3,6,50
2024-11-01,SKU070,194,56,16,54
2024-11-01,SKU071,43,77,16,63
2024-11-01,SKU072,107,57,13,49
2024-11-01,SKU073,192,21,17,63
2024-11-01,SKU074,36,29,7,63
2024-11-01,SKU075,79,82,21,58
2024-11-01,SKU076,67,55,19,65
2024-11-01,SKU077,44,59,3,24
2024-11-01,SKU078,116,84,19,40
2024-11-01,SKU079,242,5,6,40
2024-11-01,SKU080,298,54,17,46
2024-11-01,SKU081,167,20,4,56
2024-11-01,SKU082,206,72,3,30
2024-11-01,SKU083,123,0,13,51
2024-11-01,SKU084,139,80,5,46
2024-11-01,SKU085,189,99,18,61
2024-11-01,SKU086,206,36,9,80
2024-11-01,SKU087,119,46,11,49
2024-11-01,SKU088,32,43,10,37
2024-11-01,SKU089,255,47,3,53
2024-11-01,SKU090,294,29,19,47
2024-11-01,SKU091,93,38,16,37
2024-11-01,SKU092,114,12,10,22
2024-11-01,SKU093,255,73,14,30
2024-11-01,SKU094,292,8,20,40
2024-11-01,SKU095,76,31,17,57
2024-11-01,SKU096,200,67,15,63
2024-11-01,SKU097,286,61,18,20
2024-11-01,SKU098,183,54,13,57
2024-11-01,SKU099,140,97,20,23
2024-11-01,SKU100,189,98,12,48
2024-11-01,SKU101,46,32,9,56
2024-11-01,SKU102,230,74,7,80
2024-11-01,SKU103,95,95,21,73
2024-11-01,SKU104,190,17,15,59
2024-11-01,SKU105,142,16,7,63
2024-11-01,SKU106,296,92,3,32
2024-11-01,SKU107,20,44,5,32
2024-11-01,SKU108,124,92,21,24
2024-11-01,SKU109,208,31,5,66
2024-11-01,SKU110,246,46,12,36
2024-11-01,SKU111,57,50,14,37
2024-11-01,SKU112,272,8,6,40
2024-11-01,SKU113,174,7,7,64
2024-11-01,SKU114,124,13,14,45
2024-11-01,SKU115,199,34,11,50
2024-11-01,SKU116,255,18,18,26
2024-11-01,SKU117,32,41,13,68
2024-11-01,SKU118,101,19,4,46
2024-11-01,SKU119,43,91,9,50
2024-11-01,SKU120,155,74,7,54
2024-11-01,SKU121,85,72,16,73
2024-11-01,SKU122,123,0,9,49
2024-11-01,SKU123,218,29,15,64
2024-11-01,SKU124,23,37,20,71
2024-11-01,SKU125,119,50,19,65
2024-11-01,SKU126,115,13,11,23
2024-11-01,SKU127,45,90,9,47
2024-11-01,SKU128,164,93,4,60
2024-11-01,SKU129,80,98,16,75
2024-11-01,SKU130,42,4,18,77
2024-11-01,SKU131,178,21,6,72
2024-11-01,SKU132,123,16,8,75
2024-11-01,SKU133,109,14,6,70
2024-11-01,SKU134,151,10,17,42
2024-11-01,SKU135,173,51,8,35
2024-11-01,SKU136,167,13,20,51
2024-11-01,SKU137,247,84,14,25
2024-11-01,SKU138,242,16,17,47
2024-11-01,SKU139,250,84,9,40
2024-11-01,SKU140,173,46,12,74
2024-11-01,SKU141,175,5,18,29
2024-11-01,SKU142,283,2,11,62
2024-11-01,SKU143,178,13,13,67
2024-11-01,SKU144,147,56,6,60
2024-11-01,SKU145,40,5,18,79
2024-11-01,SKU146,213,38,17,40
2024-11-01,SKU147,290,98,19,32
2024-11-01,SKU148,169,28,14,74
2024-11-01,SKU149,65,56,14,38
2024-11-01,SKU150,168,95,6,47
2024-11-01,SKU151,66,79,3,39
2024-11-01,SKU152,50,50,11,30
2024-11-01,SKU153,25,79,4,67
2024-11-01,SKU154,26,5,3,24
2024-11-01,SKU155,86,17,11,60
2024-11-01,SKU156,245,48,11,33
2024-11-01,SKU157,119,56,6,52
2024-11-01,SKU158,135,9,21,21
2024-11-01,SKU159,216,65,3,55
2024-11-01,SKU160,271,83,14,80
2024-11-01,SKU161,206,59,9,25
2024-11-01,SKU162,136,60,20,42
2024-11-01,SKU163,237,22,12,77
2024-11-01,SKU164,135,52,9,20
2024-11-01,SKU165,177,59,20,25
2024-11-01,SKU166,167,16,10,39
2024-11-01,SKU167,196,88,5,35
2024-11-01,SKU168,39,57,14,44
2024-11-01,SKU169,102,78,4,75
2024-11-01,SKU170,141,55,6,53
2024-11-01,SKU171,100,77,5,40
2024-11-01,SKU172,152,51,21,48
2024-11-01,SKU173,268,42,19,64
2024-11-01,SKU174,89,49,12,41
2024-11-01,SKU175,133,38,7,49
2024-11-01,SKU176,141,93,16,56
2024-11-01,SKU177,119,98,14,41
2024-11-01,SKU178,195,16,6,31
2024-11-01,SKU179,208,93,4,56
2024-11-01,SKU180,47,65,19,40
2024-11-01,SKU181,137,62,9,73
2024-11-01,SKU182,114,94,14,57
2024-11-01,SKU183,237,76,19,36
2024-11-01,SKU184,201,30,9,24
2024-11-01,SKU185,25,32,20,57
2024-11-01,SKU186,61,59,11,25
2024-11-01,SKU187,295,100,8,55
2024-11-01,SKU188,50,22,16,25
2024-11-01,SKU189,212,93,8,61
2024-11-01,SKU190,241,66,12,54
2024-11-01,SKU191,160,71,4,80
2024-11-01,SKU192,186,34,21,59
2024-11-01,SKU193,186,64,17,68
2024-11-01,SKU194,208,95,9,75
2024-11-01,SKU195,58,96,12,23
2024-11-01,SKU196,265,49,16,70
2024-11-01,SKU197,222,26,4,63
2024-11-01,SKU198,222,66,8,41
2024-11-01,SKU199,220,12,5,71
2024-11-01,SKU200,43,84,3,60
2024-11-08,SKU001,158,47,14,33
2024-11-08,SKU002,249,77,3,70
2024-11-08,SKU003,290,54,6,22
2024-11-08,SKU004,199,6,10,79
2024-11-08,SKU005,144,99,7,42
2024-11-08,SKU006,133,14,20,46
2024-11-08,SKU007,41,96,5,75
2024-11-08,SKU008,108,94,6,23
2024-11-08,SKU009,167,78,20,75
2024-11-08,SKU010,233,1,20,79
2024-11-08,SKU011,63,23,7,71
2024-11-08,SKU012,170,62,20,48
2024-11-08,SKU013,300,4,3,29
2024-11-08,SKU014,275,39,5,33
2024-11-08,SKU015,205,54,18,47
2024-11-08,SKU016,136,74,21,68
2024-11-08,SKU017,50,63,10,42
2024-11-08,SKU018,218,97,19,67
2024-11-08,SKU019,185,2,14,76
2024-11-08,SKU020,260,97,16,35
2024-11-08,SKU021,45,22,10,42
2024-11-08,SKU022,144,39,21,28
2024-11-08,SKU023,140,16,4,20
2024-11-08,SKU024,210,77,15,77
2024-11-08,SKU025,254,48,21,67
2024-11-08,SKU026,105,77,5,41
2024-11-08,SKU027,154,96,12,40
2024-11-08,SKU028,149,83,17,59
2024-11-08,SKU029,71,27,3,46
2024-11-08,SKU030,203,25,3,78
2024-11-08,SKU031,223,91,11,72
2024-11-08,SKU032,118,15,4,41
2024-11-08,SKU033,22,54,13,44
2024-11-08,SKU034,181,50,5,69
2024-11-08,SKU035,178,80,3,34
2024-11-08,SKU036,298,90,6,28
2024-11-08,SKU037,241,5,18,65
2024-11-08,SKU038,255,44,21,33
2024-11-08,SKU039,272,68,3,50
2024-11-08,SKU040,89,1,15,60
2024-11-08,SKU041,256,27,16,25
2024-11-08,SKU042,240,67,6,71
2024-11-08,SKU043,231,71,12,75
2024-11-08,SKU044,42,28,13,34
2024-11-08,SKU045,85,58,15,76
2024-11-08,SKU046,127,74,18,23
2024-11-08,SKU047,132,11,12,61
2024-11-08,SKU048,163,16,5,72
2024-11-08,SKU049,117,5,10,71
2024-11-08,SKU050,100,67,21,38
2024-11-08,SKU051,26,12,8,26
2024-11-08,SKU052,217,66,6,35
2024-11-08,SKU053,147,89,5,53
2024-11-08,SKU054,167,25,9,56
2024-11-08,SKU055,32,40,19,48
2024-11-08,SKU056,29,4,19,43
2024-11-08,SKU057,201,56,16,64
2024-11-08,SKU058,195,16,14,78
2024-11-08,SKU059,209,33,12,47
2024-11-08,SKU060,113,87,15,62
2024-11-08,SKU061,139,35,7,62
2024-11-08,SKU062,85,33,4,35
2024-11-08,SKU063,269,75,7,61
2024-11-08,SKU064,263,42,10,36
2024-11-08,SKU065,94,37,14,70
2024-11-08,SKU066,70,26,10,29
2024-11-08,SKU067,285,6,20,45
2024-11-08,SKU068,264,19,15,42
2024-11-08,SKU069,95,44,10,67
2024-11-08,SKU070,100,86,10,55
2024-11-08,SKU071,210,65,19,30
2024-11-08,SKU072,51,1,15,21
2024-11-08,SKU073,255,62,7,29
2024-11-08,SKU074,134,26,4,71
2024-11-08,SKU075,271,67,19,46
2024-11-08,SKU076,115,56,20,60
2024-11-08,SKU077,56,71,11,34
2024-11-08,SKU078,138,11,15,59
2024-11-08,SKU079,56,13,10,66
2024-11-08,SKU080,286,30,5,23
2024-11-08,SKU081,256,89,14,71
2024-11-08,SKU082,201,38,7,56
2024-11-08,SKU083,180,46,14,49
2024-11-08,SKU084,110,85,9,59
2024-11-08,SKU085,96,14,11,39
2024-11-08,SKU086,32,16,4,20
2024-11-08,SKU087,261,76,13,69
2024-11-08,SKU088,100,69,19,46
2024-11-08,SKU089,53,36,6,40
2024-11-08,SKU090,93,53,11,64
2024-11-08,SKU091,178,28,15,22
2024-11-08,SKU092,182,8,6,65
2024-11-08,SKU093,151,38,14,75
2024-11-08,SKU094,34,97,21,37
2024-11-08,SKU095,94,62,12,55
2024-11-08,SKU096,49,75,12,63
2024-11-08,SKU097,176,5,8,43
2024-11-08,SKU098,124,39,16,23
2024-11-08,SKU099,247,9,11,65
2024-11-08,SKU100,236,51,18,71
2024-11-08,SKU101,43,21,6,51
2024-11-08,SKU102,179,16,13,67
2024-11-08,SKU103,34,39,20,25
2024-11-08,SKU104,126,24,11,45
2024-11-08,SKU105,126,46,9,60
2024-11-08,SKU106,21,46,4,65
2024-11-08,SKU107,201,54,21,72
2024-11-08,SKU108,230,34,7,73
2024-11-08,SKU109,193,12,11,60
2024-11-08,SKU110,70,12,18,43
2024-11-08,SKU111,61,24,8,79
2024-11-08,SKU112,203,44,13,26
2024-11-08,SKU113,299,92,4,48
2024-11-08,SKU114,144,92,5,51
2024-11-08,SKU115,55,42,12,75
2024-11-08,SKU116,147,7,21,23
2024-11-08,SKU117,177,48,6,26
2024-11-08,SKU118,277,44,14,60
2024-11-08,SKU119,283,57,7,71
2024-11-08,SKU120,296,66,3,78
2024-11-08,SKU121,254,56,13,36
2024-11-08,SKU122,66,67,18,20
2024-11-08,SKU123,37,8,20,23
2024-11-08,SKU124,222,47,7,45
2024-11-08,SKU125,226,8,19,56
2024-11-08,SKU126,35,15,16,46
2024-11-08,SKU127,272,84,5,42
2024-11-08,SKU128,193,50,5,37
2024-11-08,SKU129,56,93,15,36
2024-11-08,SKU130,195,63,11,30
2024-11-08,SKU131,185,60,5,51
2024-11-08,SKU132,100,85,15,25
2024-11-08,SKU133,125,34,19,73
2024-11-08,SKU134,233,34,11,47
2024-11-08,SKU135,58,29,21,21
2024-11-08,SKU136,272,91,16,64
2024-11-08,SKU137,164,31,9,68
2024-11-08,SKU138,21,60,6,32
2024-11-08,SKU139,284,11,14,44
2024-11-08,SKU140,259,22,9,41
2024-11-08,SKU141,215,12,21,75
2024-11-08,SKU142,113,43,6,28
2024-11-08,SKU143,253,5,16,51
2024-11-08,SKU144,94,89,6,77
2024-11-08,SKU145,257,99,4,49
2024-11-08,SKU146,218,86,10,51
2024-11-08,SKU147,143,9,17,45
2024-11-08,SKU148,227,85,16,41
2024-11-08,SKU149,208,22,4,52
2024-11-08,SKU150,297,26,8,32
2024-11-08,SKU151,137,48,6,47
2024-11-08,SKU152,162,40,20,66
2024-11-08,SKU153,32,44,21,58
2024-11-08,SKU154,107,52,13,32
2024-11-08,SKU155,35,85,14,34
2024-11-08,SKU156,223,16,9,29
2024-11-08,SKU157,61,74,21,23
2024-11-08,SKU158,147,36,3,37
2024-11-08,SKU159,163,96,21,27
2024-11-08,SKU160,168,60,13,37
2024-11-08,SKU161,60,32,3,47
2024-11-08,SKU162,158,5,8,75
2024-11-08,SKU163,222,23,16,41
2024-11-08,SKU164,217,50,3,35
2024-11-08,SKU165,24,57,14,21
2024-11-08,SKU166,175,70,19,20
2024-11-08,SKU167,41,37,9,24
2024-11-08,SKU168,46,47,7,45
2024-11-08,SKU169,254,88,3,47
2024-11-08,SKU170,54,80,12,80
2024-11-08,SKU171,72,70,6,24
2024-11-08,SKU172,114,11,3,68
2024-11-08,SKU173,55,16,13,32
2024-11-08,SKU174,169,53,12,55
2024-11-08,SKU175,192,68,3,49
2024-11-08,SKU176,55,25,15,73
2024-11-08,SKU177,76,47,10,54
2024-11-08,SKU178,237,100,19,49
2024-11-08,SKU179,95,64,17,30
2024-11-08,SKU180,57,12,14,47
2024-11-08,SKU181,271,99,9,56
2024-11-08,SKU182,183,57,18,52
2024-11-08,SKU183,76,21,7,35
2024-11-08,SKU184,71,16,14,53
2024-11-08,SKU185,99,42,13,44
2024-11-08,SKU186,278,72,14,70
2024-11-08,SKU187,140,38,20,27
2024-11-08,SKU188,150,10,17,28
2024-11-08,SKU189,103,4,10,43
2024-11-08,SKU190,241,35,11,75
2024-11-08,SKU191,105,95,11,62
2024-11-08,SKU192,273,27,19,44
2024-11-08,SKU193,140,96,6,71
2024-11-08,SKU194,205,13,3,24
2024-11-08,SKU195,155,81,21,35
2024-11-08,SKU196,195,6,3,55
2024-11-08,SKU197,297,96,8,42
2024-11-08,SKU198,271,71,13,23
2024-11-08,SKU199,220,25,6,41
2024-11-08,SKU200,142,80,16,22
2024-11-15,SKU001,263,34,10,24
2024-11-15,SKU002,100,4,13,25
2024-11-15,SKU003,184,88,19,32
2024-11-15,SKU004,68,71,20,61
2024-11-15,SKU005,216,12,13,38
2024-11-15,SKU006,110,0,15,72
2024-11-15,SKU007,25,53,16,61
2024-11-15,SKU008,269,67,20,67
2024-11-15,SKU009,43,62,8,57
2024-11-15,SKU010,102,31,8,32
2024-11-15,SKU011,255,72,21,38
2024-11-15,SKU012,283,2,6,26
2024-11-15,SKU013,114,35,19,48
2024-11-15,SKU014,57,46,13,44
2024-11-15,SKU015,144,66,3,25
2024-11-15,SKU016,183,93,5,66
2024-11-15,SKU017,233,51,18,34
2024-11-15,SKU018,77,53,19,30
2024-11-15,SKU019,81,12,12,61
2024-11-15,SKU020,62,77,8,52
2024-11-15,SKU021,64,87,19,32
2024-11-15,SKU022,216,0,3,38
2024-11-15,SKU023,173,79,17,65
2024-11-15,SKU024,86,12,6,20
2024-11-15,SKU025,269,23,14,49
2024-11-15,SKU026,24,54,8,26
2024-11-15,SKU027,45,36,13,33
2024-11-15,SKU028,224,26,13,62
2024-11-15,SKU029,99,37,16,54
2024-11-15,SKU030,266,50,13,37
2024-11-15,SKU031,197,93,10,21
2024-11-15,SKU032,274,3,17,72
2024-11-15,SKU033,149,39,21,32
2024-11-15,SKU034,93,42,6,47
2024-11-15,SKU035,73,54,11,75
2024-11-15,SKU036,88,53,15,68
2024-11-15,SKU037,23,24,4,38
2024-11-15,SKU038,55,83,11,59
2024-11-15,SKU039,188,0,4,65
2024-11-15,SKU040,136,11,18,45
2024-11-15,SKU041,281,35,15,49
2024-11-15,SKU042,251,16,17,38
2024-11-15,SKU043,155,4,9,59
2024-11-15,SKU044,103,46,10,72
2024-11-15,SKU045,139,100,16,55
2024-11-15,SKU046,270,42,19,22
2024-11-15,SKU047,196,32,13,55
2024-11-15,SKU048,39,21,16,39
2024-11-15,SKU049,116,83,12,55
2024-11-15,SKU050,103,45,10,27
2024-11-15,SKU051,44,85,12,69
2024-11-15,SKU052,63,74,4,45
2024-11-15,SKU053,104,98,15,72
2024-11-15,SKU054,198,34,18,66
2024-11-15,SKU055,298,62,21,60
2024-11-15,SKU056,69,21,8,73
2024-11-15,SKU057,280,74,9,25
2024-11-15,SKU058,166,45,21,74
2024-11-15,SKU059,127,13,21,38
2024-11-15,SKU060,212,27,9,74
2024-11-15,SKU061,26,88,4,45
2024-11-15,SKU062,200,14,12,79
2024-11-15,SKU063,177,100,19,48
2024-11-15,SKU064,66,71,18,58
2024-11-15,SKU065,162,14,4,68
2024-11-15,SKU066,235,57,11,78
2024-11-15,SKU067,235,22,6,21
2024-11-15,SKU068,37,31,16,70
2024-11-15,SKU069,259,81,11,41
2024-11-15,SKU070,283,62,19,24
2024-11-15,SKU071,201,47,18,59
2024-11-15,SKU072,192,60,17,55
2024-11-15,SKU073,117,10,5,44
2024-11-15,SKU074,27,99,12,24
2024-11-15,SKU075,276,57,14,40
2024-11-15,SKU076,109,59,7,70
2024-11-15,SKU077,195,72,4,52
2024-11-15,SKU078,214,61,4,23
2024-11-15,SKU079,178,56,19,54
2024-11-15,SKU080,115,5,6,76
2024-11-15,SKU081,170,32,10,39
2024-11-15,SKU082,249,76,12,44
2024-11-15,SKU083,137,13,3,63
2024-11-15,SKU084,122,80,13,26
2024-11-15,SKU085,253,33,19,78
2024-11-15,SKU086,215,36,15,30
2024-11-15,SKU087,238,57,9,33
2024-11-15,SKU088,168,97,19,41
2024-11-15,SKU089,138,46,10,33
2024-11-15,SKU090,90,52,5,75
2024-11-15,SKU091,225,60,3,31
2024-11-15,SKU092,83,97,6,35
2024-11-15,SKU093,47,15,4,43
2024-11-15,SKU094,53,25,3,29
2024-11-15,SKU095,67,56,9,76
2024-11-15,SKU096,114,45,13,26
2024-11-15,SKU097,177,74,7,35
2024-11-15,SKU098,143,55,17,60
2024-11-15,SKU099,174,90,16,55
2024-11-15,SKU100,67,3,6,22
2024-11-15,SKU101,242,73,16,22
2024-11-15,SKU102,188,4,16,27
2024-11-15,SKU103,85,21,14,40
2024-11-15,SKU104,150,35,14,27
2024-11-15,SKU105,265,22,12,57
2024-11-15,SKU106,210,77,4,35
2024-11-15,SKU107,279,39,10,75
2024-11-15,SKU108,189,29,18,52
2024-11-15,SKU109,198,43,21,26
2024-11-15,SKU110,273,20,18,38
2024-11-15,SKU111,42,89,18,23
2024-11-15,SKU112,233,69,16,43
2024-11-15,SKU113,41,88,3,23
2024-11-15,SKU114,69,61,6,71
2024-11-15,SKU115,265,40,12,57
2024-11-15,SKU116,271,72,9,56
2024-11-15,SKU117,32,50,14,62
2024-11-15,SKU118,177,80,14,30
2024-11-15,SKU119,234,7,18,55
2024-11-15,SKU120,113,36,4,26
2024-11-15,SKU121,71,79,20,65
2024-11-15,SKU122,298,67,19,38
2024-11-15,SKU123,110,72,13,46
2024-11-15,SKU124,44,8,18,32
2024-11-15,SKU125,63,72,8,55
2024-11-15,SKU126,117,34,3,69
2024-11-15,SKU127,237,18,6,35
2024-11-15,SKU128,90,13,4,77
2024-11-15,SKU129,179,21,5,44
2024-11-15,SKU130,145,34,3,38
2024-11-15,SKU131,95,52,9,21
2024-11-15,SKU132,254,35,17,48
2024-11-15,SKU133,173,49,12,20
2024-11-15,SKU134,226,80,15,31
2024-11-15,SKU135,117,66,21,55
2024-11-15,SKU136,166,26,15,61
2024-11-15,SKU137,130,74,16,31
2024-11-15,SKU138,210,95,13,57
2024-11-15,SKU139,134,71,13,51
2024-11-15,SKU140,222,67,11,66
2024-11-15,SKU141,225,26,14,37
2024-11-15,SKU142,208,17,10,52
2024-11-15,SKU143,201,60,21,61
2024-11-15,SKU144,54,68,15,54
2024-11-15,SKU145,125,50,8,66
2024-11-15,SKU146,299,18,4,46
2024-11-15,SKU147,61,82,17,77
2024-11-15,SKU148,100,91,4,78
2024-11-15,SKU149,248,19,4,34
2024-11-15,SKU150,198,60,4,38
2024-11-15,SKU151,215,29,11,37
2024-11-15,SKU152,72,26,9,50
2024-11-15,SKU153,167,15,9,80
2024-11-15,SKU154,32,51,11,40
2024-11-15,SKU155,216,40,11,62
2024-11-15,SKU156,124,34,12,25
2024-11-15,SKU157,261,26,5,42
2024-11-15,SKU158,235,12,6,28
2024-11-15,SKU159,98,30,13,29
2024-11-15,SKU160,53,17,8,66
2024-11-15,SKU161,28,36,19,62
2024-11-15,SKU162,231,2,12,28
2024-11-15,SKU163,163,72,7,30
2024-11-15,SKU164,152,44,12,51
2024-11-15,SKU165,259,79,5,80
2024-11-15,SKU166,246,37,20,36
2024-11-15,SKU167,52,21,18,78
2024-11-15,SKU168,177,24,9,55
2024-11-15,SKU169,113,28,11,57
2024-11-15,SKU170,293,65,15,26
2024-11-15,SKU171,270,79,12,76
2024-11-15,SKU172,94,83,7,47
2024-11-15,SKU173,290,94,11,75
2024-11-15,SKU174,204,80,18,30
2024-11-15,SKU175,257,61,6,23
2024-11-15,SKU176,201,34,3,20
2024-11-15,SKU177,153,46,15,62
2024-11-15,SKU178,90,86,20,64
2024-11-15,SKU179,77,99,16,48
2024-11-15,SKU180,296,34,15,35
2024-11-15,SKU181,237,97,15,42
2024-11-15,SKU182,86,16,14,63
2024-11-15,SKU183,189,15,9,63
2024-11-15,SKU184,79,25,10,28
2024-11-15,SKU185,105,49,4,38
2024-11-15,SKU186,120,90,7,39
2024-11-15,SKU187,276,79,11,79
2024-11-15,SKU188,288,24,15,72
2024-11-15,SKU189,123,26,13,77
2024-11-15,SKU190,246,84,4,71
2024-11-15,SKU191,270,99,6,69
2024-11-15,SKU192,215,73,20,29
2024-11-15,SKU193,185,2,17,32
2024-11-15,SKU194,120,56,15,25
2024-11-15,SKU195,140,64,18,38
2024-11-15,SKU196,213,81,14,61
2024-11-15,SKU197,167,38,14,47
2024-11-15,SKU198,276,11,16,38
2024-11-15,SKU199,113,3,16,37
2024-11-15,SKU200,192,22,8,56
2024-11-22,SKU001,292,67,4,35
2024-11-22,SKU002,261,47,3,75
2024-11-22,SKU003,53,24,7,73
2024-11-22,SKU004,265,85,12,56
2024-11-22,SKU005,163,59,13,33
2024-11-22,SKU006,299,33,9,33
2024-11-22,SKU007,140,33,5,67
2024-11-22,SKU008,222,2,8,42
2024-11-22,SKU009,83,92,20,42
2024-11-22,SKU010,64,6,14,57
2024-11-22,SKU011,103,61,5,65
2024-11-22,SKU012,103,20,16,52
2024-11-22,SKU013,228,15,19,46
2024-11-22,SKU014,170,89,17,79
2024-11-22,SKU015,62,72,7,76
2024-11-22,SKU016,129,69,21,31
2024-11-22,SKU017,284,89,11,52
2024-11-22,SKU018,250,20,14,43
2024-11-22,SKU019,74,47,14,43
2024-11-22,SKU020,231,22,8,68
2024-11-22,SKU021,144,78,13,68
2024-11-22,SKU022,96,56,8,61
2024-11-22,SKU023,53,48,17,49
2024-11-22,SKU024,89,84,16,74
2024-11-22,SKU025,21,91,13,52
2024-11-22,SKU026,63,34,12,46
2024-11-22,SKU027,29,94,8,56
2024-11-22,SKU028,90,15,3,70
2024-11-22,SKU029,105,27,5,36
2024-11-22,SKU030,40,37,19,72
2024-11-22,SKU031,299,23,3,22
2024-11-22,SKU032,138,36,11,24
2024-11-22,SKU033,141,23,11,47
2024-11-22,SKU034,163,22,3,66
2024-11-22,SKU035,287,88,16,63
2024-11-22,SKU036,53,92,15,50
2024-11-22,SKU037,141,88,10,28
2024-11-22,SKU038,194,75,9,48
2024-11-22,SKU039,190,26,15,61
2024-11-22,SKU040,48,43,17,69
2024-11-22,SKU041,273,74,9,51
2024-11-22,SKU042,239,29,8,22
2024-11-22,SKU043,70,42,13,70
2024-11-22,SKU044,260,52,4,40
2024-11-22,SKU045,77,56,9,31
2024-11-22,SKU046,191,37,10,30
2024-11-22,SKU047,36,45,21,37
2024-11-22,SKU048,201,52,18,22
2024-11-22,SKU049,20,81,18,55
2024-11-22,SKU050,213,21,6,25
2024-11-22,SKU051,226,16,8,73
2024-11-22,SKU052,69,15,6,42
2024-11-22,SKU053,59,41,5,65
2024-11-22,SKU054,288,58,9,30
2024-11-22,SKU055,176,28,19,69
2024-11-22,SKU056,104,11,7,74
2024-11-22,SKU057,188,5,4,24
2024-11-22,SKU058,289,74,10,79
2024-11-22,SKU059,72,61,6,48
2024-11-22,SKU060,57,13,5,31
